 price_in_rp ;address;district;city;bedrooms;bathrooms;land_size_m2;building_size_m2;floors;garages
 7200000000.0 ;BSD The Icon, Tangerang;bsd the icon;tangerang;4.0;4.0;224.0;350.0;3.0;0.0
 4500000000.0 ;BSD The Icon, Tangerang;bsd the icon;tangerang;4.0;3.0;187.0;220.0;2.0;0.0
 7200000000.0 ;BSD The Icon, Tangerang;bsd the icon;tangerang;4.0;4.0;247.0;360.0;2.0;0.0
 2100000000.0 ;BSD The Icon, Tangerang;bsd the icon;tangerang;3.0;2.0;119.0;79.0;2.0;0.0
 3700000000.0 ;BSD The Icon, Tangerang;bsd the icon;tangerang;3.0;3.0;200.0;175.0;2.0;1.0
 2400000000.0 ;BSD The Icon, Tangerang;bsd the icon;tangerang;3.0;3.0;128.0;100.0;2.0;0.0
 3500000000.0 ;BSD Kencana Loka, Tangerang;bsd kencana loka;tangerang;3.0;3.0;144.0;180.0;2.0;0.0
 2200000000.0 ;BSD Kencana Loka, Tangerang;bsd kencana loka;tangerang;3.0;2.0;188.0;195.0;2.0;1.0
 4800000000.0 ;BSD Kencana Loka, Tangerang;bsd kencana loka;tangerang;5.0;5.0;300.0;400.0;2.0;0.0
 2900000000.0 ;BSD Kencana Loka, Tangerang;bsd kencana loka;tangerang;6.0;4.0;200.0;290.0;2.0;0.0
 1300000000.0 ;BSD Kencana Loka, Tangerang;bsd kencana loka;tangerang;3.0;1.0;84.0;70.0;1.0;0.0
 2950000000.0 ;BSD Kencana Loka, Tangerang;bsd kencana loka;tangerang;3.0;3.0;150.0;230.0;1.0;1.0
 2900000000.0 ;BSD Kencana Loka, Tangerang;bsd kencana loka;tangerang;6.0;4.0;200.0;290.0;2.0;0.0
 1500000000.0 ;BSD Kencana Loka, Tangerang;bsd kencana loka;tangerang;2.0;2.0;72.0;80.0;2.0;0.0
 3200000000.0 ;BSD Delatinos, Tangerang;bsd delatinos;tangerang;4.0;2.0;160.0;180.0;2.0;0.0
 11500000000.0 ;BSD Delatinos, Tangerang;bsd delatinos;tangerang;8.0;5.0;426.0;653.0;3.0;1.0
 2850000000.0 ;BSD Delatinos, Tangerang;bsd delatinos;tangerang;5.0;4.0;162.0;120.0;2.0;0.0
 2990000000.0 ;BSD Delatinos, Tangerang;bsd delatinos;tangerang;4.0;3.0;144.0;250.0;2.0;0.0
 3300000000.0 ;BSD Delatinos, Tangerang;bsd delatinos;tangerang;4.0;1.0;176.0;290.0;2.0;1.0
 2000000000.0 ;BSD Delatinos, Tangerang;bsd delatinos;tangerang;2.0;2.0;96.0;100.0;2.0;0.0
 3750000000.0 ;BSD Delatinos, Tangerang;bsd delatinos;tangerang;4.0;4.0;163.0;278.0;3.0;0.0
 14000000000.0 ;BSD Delatinos, Tangerang;bsd delatinos;tangerang;6.0;6.0;399.0;725.0;3.0;1.0
 2500000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;3.0;160.0;200.0;2.0;0.0
 850000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;2.0;90.0;66.0;2.0;2.0
 630000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;2.0;2.0;72.0;40.0;1.0;1.0
 960000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;2.0;1.0;119.0;62.0;1.0;1.0
 1060000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;2.0;119.0;74.0;1.0;1.0
 1440000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;4.0;2.0;164.0;100.0;1.0;1.0
 525000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;1.0;72.0;60.0;2.0;0.0
 1300000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;4.0;2.0;120.0;180.0;2.0;0.0
 975000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;2.0;100.0;150.0;2.0;0.0
 1750000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;2.0;200.0;150.0;1.0;0.0
 899000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;1.0;136.0;93.0;1.0;1.0
 660000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;2.0;1.0;84.0;41.0;1.0;1.0
 1250000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;3.0;128.0;135.0;2.0;2.0
 630000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;2.0;96.0;120.0;2.0;1.0
 385000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;2.0;1.0;72.0;22.0;1.0;0.0
 2500000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;4.0;4.0;300.0;400.0;2.0;2.0
 771000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;2.0;1.0;90.0;47.0;1.0;0.0
 1180000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;2.0;119.0;130.0;2.0;0.0
 3000000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;2.0;150.0;150.0;1.0;0.0
 5000000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;5.0;4.0;389.0;520.0;1.0;0.0
 650000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;2.0;2.0;108.0;108.0;1.0;0.0
 610000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;2.0;90.0;75.0;1.0;0.0
 3000000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;4.0;4.0;360.0;400.0;2.0;0.0
 650000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;2.0;1.0;90.0;75.0;1.0;0.0
 650000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;2.0;1.0;90.0;75.0;1.0;0.0
 700000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;2.0;1.0;72.0;36.0;1.0;0.0
 1100000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;3.0;120.0;100.0;2.0;0.0
 455000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;2.0;1.0;72.0;72.0;1.0;1.0
 675000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;2.0;72.0;110.0;2.0;1.0
 1350000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;3.0;210.0;200.0;2.0;1.0
 685000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;1.0;72.0;65.0;1.0;1.0
 610000000.0 ;Cikupa Citra Raya, Tangerang;cikupa citra raya;tangerang;3.0;2.0;90.0;75.0;1.0;1.0
 2700000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;100.0;84.0;3.0;0.0
 12000000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;7.0;300.0;480.0;3.0;2.0
 23000000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;7.0;558.0;760.0;3.0;2.0
 5700000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;4.0;365.0;400.0;1.0;0.0
 2770000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;84.0;126.0;3.0;0.0
 3120000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;128.0;144.0;2.0;1.0
 17000000000.0 ;BSD, Tangerang;bsd;tangerang;6.0;5.0;396.0;396.0;2.0;2.0
 17000000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;5.0;396.0;465.0;3.0;2.0
 1360000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;112.0;100.0;2.0;1.0
 2800000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;84.0;126.0;3.0;0.0
 17000000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;396.0;396.0;2.0;2.0
 18000000000.0 ;BSD, Tangerang;bsd;tangerang;6.0;5.0;499.0;349.0;2.0;2.0
 18000000000.0 ;BSD, Tangerang;bsd;tangerang;6.0;5.0;499.0;349.0;2.0;2.0
 13700000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;4.0;18.0;22.0;2.0;0.0
 1900000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;66.0;86.0;2.0;0.0
 2800000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;4.0;157.0;270.0;2.0;1.0
 3120000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;128.0;144.0;2.0;1.0
 1200000000.0 ;BSD, Tangerang;bsd;tangerang;2.0;2.0;72.0;71.0;2.0;1.0
 1590000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;90.0;126.0;2.0;1.0
 4000000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;4.0;112.0;180.0;3.0;0.0
 899000000.0 ;BSD, Tangerang;bsd;tangerang;2.0;2.0;83.0;50.0;1.0;1.0
 3200000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;169.0;200.0;2.0;0.0
 1200000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;80.0;80.0;2.0;1.0
 4680000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;250.0;195.0;2.0;1.0
 3120000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;128.0;144.0;2.0;1.0
 796000000.0 ;BSD, Tangerang;bsd;tangerang;2.0;1.0;60.0;30.0;1.0;1.0
 2700000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;100.0;84.0;3.0;0.0
 1000000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;61.0;69.0;2.0;2.0
 2770000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;84.0;126.0;3.0;0.0
 13200000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;6.0;265.0;385.0;3.0;2.0
 9790000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;6.0;200.0;358.0;3.0;2.0
 13400000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;5.0;264.0;485.0;1.0;2.0
 6000000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;5.0;136.0;242.0;1.0;2.0
 1900000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;66.0;86.0;2.0;0.0
 2350000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;220.0;150.0;1.0;1.0
 7800000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;4.0;180.0;280.0;3.0;1.0
 22000000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;4.0;1649.0;1039.0;2.0;2.0
 6000000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;4.0;275.0;320.0;2.0;1.0
 665000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;85.0;60.0;2.0;2.0
 28000000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;4.0;801.0;1046.0;3.0;3.0
 1040000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;63.0;83.0;2.0;0.0
 1250000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;90.0;65.0;1.0;0.0
 35000000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;5.0;684.0;545.0;3.0;4.0
 1430000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;68.0;80.0;2.0;0.0
 10000000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;853.0;426.0;2.0;2.0
 28000000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;6.0;558.0;760.0;2.0;2.0
 3000000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;144.0;200.0;2.0;0.0
 5950000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;5.0;136.0;242.0;3.0;0.0
 1200000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;74.0;69.0;2.0;2.0
 1500000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;32.0;90.0;1.0;0.0
 1500000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;2.0;32.0;90.0;3.0;0.0
 2950000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;3.0;153.0;230.0;2.0;0.0
 1000000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;74.0;69.0;2.0;0.0
 2770000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;84.0;126.0;3.0;0.0
 1800000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;66.0;86.0;2.0;0.0
 6700000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;5.0;153.0;275.0;3.0;1.0
 4200000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;4.0;144.0;177.0;2.0;0.0
 1420000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;72.0;69.0;2.0;0.0
 4300000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;250.0;200.0;2.0;0.0
 8750000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;4.0;220.0;285.0;2.0;1.0
 9500000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;4.0;435.0;438.0;2.0;2.0
 5950000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;385.0;450.0;2.0;1.0
 6000000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;4.0;136.0;240.0;3.0;0.0
 9600000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;7.0;220.0;398.0;3.0;1.0
 4400000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;4.0;144.0;177.0;2.0;0.0
 6500000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;265.0;400.0;2.0;2.0
 765000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;60.0;80.0;2.0;1.0
 35000000000.0 ;BSD, Tangerang;bsd;tangerang;6.0;6.0;570.0;545.0;3.0;2.0
 2850000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;232.0;150.0;2.0;0.0
 9500000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;4.0;540.0;345.0;2.0;1.0
 655000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;68.0;60.0;2.0;2.0
 1750000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;90.0;68.0;2.0;0.0
 5700000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;4.0;365.0;400.0;2.0;1.0
 2000000000.0 ;BSD, Tangerang;bsd;tangerang;4.0;3.0;112.0;150.0;2.0;0.0
 1750000000.0 ;BSD, Tangerang;bsd;tangerang;2.0;2.0;60.0;68.0;2.0;0.0
 2000000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;180.0;100.0;1.0;1.0
 1750000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;77.0;85.0;2.0;0.0
 9960000000.0 ;BSD, Tangerang;bsd;tangerang;5.0;7.0;220.0;398.0;3.0;1.0
 1660000000.0 ;BSD, Tangerang;bsd;tangerang;6.0;6.0;35.0;103.0;3.0;0.0
 935000000.0 ;BSD, Tangerang;bsd;tangerang;1.0;2.0;30.0;41.0;3.0;0.0
 1800000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;90.0;72.0;2.0;0.0
 655000000.0 ;BSD, Tangerang;bsd;tangerang;3.0;2.0;61.0;60.0;2.0;2.0
 1800000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;2.0;144.0;180.0;1.0;0.0
 1320000000.0 ;Pinang, Tangerang;pinang;tangerang;6.0;2.0;91.0;170.0;2.0;0.0
 1680000000.0 ;Pinang, Tangerang;pinang;tangerang;2.0;2.0;123.0;105.0;2.0;1.0
 1860000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;3.0;144.0;100.0;1.0;1.0
 1320000000.0 ;Pinang, Tangerang;pinang;tangerang;6.0;2.0;91.0;170.0;2.0;1.0
 1860000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;3.0;144.0;100.0;1.0;1.0
 1530000000.0 ;Pinang, Tangerang;pinang;tangerang;2.0;2.0;90.0;95.0;2.0;0.0
 960000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;1.0;103.0;90.0;1.0;1.0
 1800000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;2.0;144.0;180.0;1.0;1.0
 1530000000.0 ;Pinang, Tangerang;pinang;tangerang;2.0;2.0;90.0;95.0;2.0;0.0
 1860000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;3.0;144.0;100.0;1.0;1.0
 1320000000.0 ;Pinang, Tangerang;pinang;tangerang;6.0;2.0;91.0;170.0;2.0;1.0
 1800000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;2.0;144.0;180.0;1.0;1.0
 1860000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;3.0;144.0;100.0;1.0;1.0
 2600000000.0 ;Pinang, Tangerang;pinang;tangerang;4.0;3.0;117.0;177.0;2.0;0.0
 960000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;1.0;103.0;90.0;1.0;1.0
 960000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;1.0;103.0;90.0;1.0;1.0
 1530000000.0 ;Pinang, Tangerang;pinang;tangerang;2.0;2.0;90.0;95.0;2.0;0.0
 960000000.0 ;Pinang, Tangerang;pinang;tangerang;3.0;1.0;103.0;90.0;1.0;1.0
 895000000.0 ;Ciledug, Tangerang;ciledug;tangerang;3.0;2.0;50.0;65.0;1.0;0.0
 1680000000.0 ;Ciledug, Tangerang;ciledug;tangerang;3.0;2.0;76.0;67.0;2.0;1.0
 2600000000.0 ;Ciledug, Tangerang;ciledug;tangerang;4.0;3.0;117.0;177.0;2.0;0.0
 1680000000.0 ;Ciledug, Tangerang;ciledug;tangerang;3.0;2.0;76.0;67.0;2.0;1.0
 1680000000.0 ;Ciledug, Tangerang;ciledug;tangerang;3.0;2.0;76.0;67.0;2.0;1.0
 1680000000.0 ;Ciledug, Tangerang;ciledug;tangerang;3.0;2.0;76.0;67.0;2.0;1.0
 1590000000.0 ;Ciledug, Tangerang;ciledug;tangerang;3.0;2.0;63.0;80.0;3.0;1.0
 1800000000.0 ;Ciledug, Tangerang;ciledug;tangerang;3.0;2.0;144.0;180.0;1.0;1.0
 1500000000.0 ;Ciledug, Tangerang;ciledug;tangerang;3.0;2.0;70.0;71.0;2.0;0.0
 1200000000.0 ;Ciledug, Tangerang;ciledug;tangerang;4.0;2.0;120.0;160.0;2.0;0.0
 1280000000.0 ;Ciledug, Tangerang;ciledug;tangerang;2.0;2.0;200.0;123.0;1.0;1.0
 900000000.0 ;Rawakalong, Tangerang;rawakalong;tangerang;3.0;1.0;81.0;81.0;1.0;0.0
 1080000000.0 ;Rawakalong, Tangerang;rawakalong;tangerang;2.0;2.0;60.0;65.0;2.0;0.0
 685000000.0 ;Rawakalong, Tangerang;rawakalong;tangerang;3.0;2.0;64.0;60.0;2.0;0.0
 960000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;2.0;1.0;119.0;62.0;1.0;0.0
 745000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;2.0;1.0;102.0;46.0;1.0;0.0
 960000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;2.0;1.0;119.0;62.0;1.0;1.0
 1060000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;3.0;2.0;119.0;74.0;1.0;0.0
 960000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;2.0;1.0;119.0;62.0;1.0;1.0
 1060000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;3.0;2.0;119.0;74.0;1.0;1.0
 960000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;2.0;1.0;119.0;62.0;1.0;1.0
 1060000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;3.0;2.0;119.0;74.0;1.0;0.0
 1060000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;3.0;2.0;119.0;74.0;1.0;0.0
 1600000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;3.0;2.0;128.0;192.0;2.0;0.0
 1050000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;3.0;2.0;140.0;80.0;2.0;1.0
 2750000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;4.0;4.0;180.0;214.0;2.0;0.0
 2800000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;4.0;3.0;160.0;190.0;2.0;0.0
 1800000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;3.0;3.0;180.0;142.0;2.0;2.0
 1800000000.0 ;Sindang Jaya, Tangerang;sindang jaya;tangerang;3.0;3.0;180.0;142.0;1.0;0.0
 1020000000.0 ;Cisauk, Tangerang;cisauk;tangerang;2.0;2.0;84.0;54.0;1.0;0.0
 1020000000.0 ;Cisauk, Tangerang;cisauk;tangerang;2.0;2.0;84.0;54.0;1.0;1.0
 1020000000.0 ;Cisauk, Tangerang;cisauk;tangerang;2.0;2.0;84.0;54.0;1.0;1.0
 750000000.0 ;Cisauk, Tangerang;cisauk;tangerang;3.0;1.0;72.0;57.0;2.0;0.0
 1020000000.0 ;Cisauk, Tangerang;cisauk;tangerang;2.0;2.0;84.0;54.0;1.0;1.0
 1020000000.0 ;Cisauk, Tangerang;cisauk;tangerang;2.0;2.0;84.0;54.0;1.0;1.0
 1020000000.0 ;Cisauk, Tangerang;cisauk;tangerang;2.0;2.0;84.0;54.0;1.0;1.0
 1020000000.0 ;Cisauk, Tangerang;cisauk;tangerang;2.0;2.0;84.0;54.0;1.0;1.0
 969000000.0 ;Cisauk, Tangerang;cisauk;tangerang;3.0;2.0;60.0;51.0;2.0;0.0
 755000000.0 ;Cisauk, Tangerang;cisauk;tangerang;3.0;2.0;78.0;60.0;2.0;0.0
 800000000.0 ;Cisauk, Tangerang;cisauk;tangerang;3.0;2.0;60.0;70.0;2.0;2.0
 3300000000.0 ;Cisauk, Tangerang;cisauk;tangerang;3.0;3.0;225.0;120.0;2.0;0.0
 1060000000.0 ;Curug, Tangerang;curug;tangerang;4.0;3.0;106.0;151.0;2.0;1.0
 3600000000.0 ;Curug, Tangerang;curug;tangerang;2.0;2.0;253.0;138.0;2.0;0.0
 500000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;72.0;50.0;1.0;1.0
 500000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;60.0;36.0;1.0;0.0
 650000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;72.0;36.0;1.0;0.0
 3600000000.0 ;Curug, Tangerang;curug;tangerang;2.0;2.0;253.0;138.0;2.0;0.0
 500000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;60.0;36.0;1.0;0.0
 1060000000.0 ;Curug, Tangerang;curug;tangerang;4.0;3.0;106.0;151.0;2.0;1.0
 500000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;60.0;36.0;1.0;0.0
 1060000000.0 ;Curug, Tangerang;curug;tangerang;4.0;3.0;106.0;151.0;2.0;1.0
 650000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;72.0;36.0;1.0;0.0
 1440000000.0 ;Curug, Tangerang;curug;tangerang;4.0;1.0;164.0;100.0;1.0;1.0
 954000000.0 ;Curug, Tangerang;curug;tangerang;4.0;2.0;72.0;83.0;2.0;0.0
 889000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;72.0;41.0;1.0;0.0
 1500000000.0 ;Curug, Tangerang;curug;tangerang;3.0;2.0;72.0;120.0;2.0;0.0
 1300000000.0 ;Curug, Tangerang;curug;tangerang;5.0;3.0;108.0;200.0;2.0;0.0
 800000000.0 ;Curug, Tangerang;curug;tangerang;3.0;2.0;72.0;67.0;1.0;0.0
 625000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;72.0;45.0;1.0;0.0
 832000000.0 ;Curug, Tangerang;curug;tangerang;4.0;2.0;72.0;78.0;2.0;1.0
 648000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;72.0;39.0;1.0;0.0
 720000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;72.0;39.0;1.0;0.0
 843000000.0 ;Curug, Tangerang;curug;tangerang;2.0;2.0;72.0;54.0;2.0;1.0
 600000000.0 ;Curug, Tangerang;curug;tangerang;2.0;1.0;89.0;40.0;1.0;0.0
 1400000000.0 ;Curug, Tangerang;curug;tangerang;3.0;2.0;120.0;70.0;1.0;0.0
 3120000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;3.0;3.0;128.0;144.0;2.0;1.0
 7400000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;4.0;4.0;220.0;285.0;2.0;2.0
 16000000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;6.0;5.0;336.0;418.0;2.0;0.0
 2400000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;3.0;2.0;161.0;200.0;2.0;1.0
 2400000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;3.0;2.0;161.0;200.0;2.0;1.0
 3120000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;3.0;3.0;128.0;144.0;2.0;1.0
 2400000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;3.0;2.0;161.0;200.0;2.0;1.0
 2400000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;3.0;2.0;161.0;200.0;2.0;1.0
 828000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;3.0;2.0;60.0;62.0;2.0;1.0
 3300000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;3.0;3.0;225.0;120.0;2.0;0.0
 826000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;3.0;2.0;84.0;47.0;1.0;1.0
 679000000.0 ;Pagedangan, Tangerang;pagedangan;tangerang;2.0;1.0;72.0;36.0;1.0;1.0
 1440000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;4.0;2.0;96.0;110.0;2.0;1.0
 1020000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;2.0;1.0;90.0;65.0;1.0;1.0
 660000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;3.0;2.0;60.0;72.0;1.0;0.0
 660000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;3.0;2.0;60.0;72.0;1.0;0.0
 1440000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;2.0;2.0;120.0;102.0;1.0;1.0
 1020000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;2.0;1.0;90.0;65.0;1.0;1.0
 1020000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;2.0;1.0;90.0;65.0;1.0;1.0
 3600000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;4.0;3.0;144.0;176.0;2.0;1.0
 1440000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;4.0;2.0;96.0;110.0;2.0;1.0
 660000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;3.0;2.0;60.0;72.0;1.0;0.0
 660000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;3.0;2.0;60.0;72.0;1.0;0.0
 1440000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;4.0;2.0;96.0;110.0;2.0;1.0
 595000000.0 ;Kelapa Dua, Tangerang;kelapa dua;tangerang;3.0;2.0;63.0;126.0;2.0;0.0
